rownum,utt_len,uID,langtype,corpus,file,name,role,age,sex,group,SES,Y,M,D,agemonth,who,Target,Repetition,w,mw_stem,pos_c,t_type
10352,2,u181,Sachs,,020002.xml,,Mother,,,,,2,0,2,24.06452,MOT,,,another boy,another boy,qn n,p
10353,2,u182,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,a boy,a boy,det n,p
10354,2,u183,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,what's that,what;be that,pro;cop pro,q
10355,5,u184,Sachs,,020002.xml,,Mother,,,,,2,0,2,24.06452,MOT,,,a girl riding a horse,a girl ride a horse,det n part det n,p
10356,2,u185,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,riding horse,ride horse,part n,p
10357,2,u186,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,what's that,what;be that,pro;cop pro,q
10358,2,u187,Sachs,,020002.xml,,Mother,,,,,2,0,2,24.06452,MOT,,,a man,a man,det n,p
10359,1,u188,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,man,man,n,p
10360,2,u189,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,what's that,what;be that,pro;cop pro,q
10361,2,u190,Sachs,,020002.xml,,Mother,,,,,2,0,2,24.06452,MOT,,,another man,another man,qn n,p
10362,2,u191,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,another man,another man,qn n,p
10363,2,u192,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,what's that,what;be that,pro;cop pro,q
10364,2,u193,Sachs,,020002.xml,,Mother,,,,,2,0,2,24.06452,MOT,,,another man,another man,qn n,p
10365,2,u194,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,another man,another man,qn n,p
10366,2,u195,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,what's that,what;be that,pro;cop pro,q
10367,2,u196,Sachs,,020002.xml,,Mother,,,,,2,0,2,24.06452,MOT,,,another man,another man,qn n,p
10368,2,u197,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,another man,another man,qn n,p
10369,1,u198,Sachs,,020002.xml,,Mother,,,,,2,0,2,24.06452,MOT,,,good,good,adj,p
10370,2,u199,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,what's that,what;be that,pro;cop pro,q
10371,2,u200,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,what's that,what;be that,pro;cop pro,q
10372,1,u201,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,man,man,n,p
10373,1,u202,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,Mommy,Mommy,n,p
10374,2,u203,Sachs,,020002.xml,,Mother,,,,,2,0,2,24.06452,MOT,,,what honey,what honey,pro n,q
10375,1,u204,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,Mommy,Mommy,n,p
10376,1,u205,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,Mommy,Mommy,n,p
10377,2,u206,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,take me,take me,v pro,p
10378,8,u207,Sachs,,020002.xml,,Father,,,,,2,0,2,24.06452,FAT,,,I'm right here sweetie I'm not leaving you,I;be right here sweetie I;be not leave you,pro;aux adv adv co pro;cop neg part pro,p
10379,1,u208,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,Mommy,Mommy,n,p
10380,1,u209,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,Mommy,Mommy,n,p
10381,1,u210,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,Mommy,Mommy,n,p
10382,1,u211,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,Mommy,Mommy,n,p
10383,1,u212,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,Mommy,Mommy,n,p
10384,1,u213,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,Mommy,Mommy,n,p
10385,1,u214,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,Mommy,Mommy,n,p
10386,1,u215,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,Mommy,Mommy,n,p
10387,1,u216,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,Mommy,Mommy,n,p
10388,1,u217,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,Mommy,Mommy,n,p
10389,1,u218,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,Mommy,Mommy,n,p
10390,1,u219,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,Mommy,Mommy,n,p
10391,1,u220,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,Mommy,Mommy,n,p
10392,1,u221,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,Mommy,Mommy,n,p
10393,1,u222,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,Mommy,Mommy,n,p
10394,1,u223,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,Mommy,Mommy,n,p
10395,1,u224,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,kitty,kitty,n,p
10396,1,u225,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,lion,lion,n,p
10397,1,u226,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,lion,lion,n,p
10398,1,u227,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,lion,lion,n,p
10399,1,u228,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,lion,lion,n,p
10400,2,u229,Sachs,,020002.xml,,Father,,,,,2,0,2,24.06452,FAT,,,a lion,a lion,det n,q
10401,1,u230,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,lion,lion,n,p
10402,1,u231,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,lion,lion,n,p
10403,1,u232,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,kitty,kitty,n,p
10404,3,u233,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,look at stars,look at star,v prep n,p
10405,3,u234,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,look at stars,look at star,v prep n,p
10406,3,u235,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,look at stars,look at star,v prep n,p
10407,3,u236,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,look at stars,look at star,v prep n,p
10408,3,u237,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,look at stars,look at star,v prep n,p
10409,3,u238,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,look at stars,look at star,v prep n,p
10410,3,u239,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,look at stars,look at star,v prep n,p
10411,3,u240,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,look at stars,look at star,v prep n,p
10412,3,u241,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,look at stars,look at star,v prep n,p
10413,3,u242,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,look at stars,look at star,v prep n,p
10414,3,u243,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,look at stars,look at star,v prep n,p
10415,3,u244,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,look at stars,look at star,v prep n,p
10416,3,u245,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,look at stars,look at star,v prep n,p
10417,3,u246,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,look at stars,look at star,v prep n,p
10418,3,u247,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,look at stars,look at star,v prep n,p
10419,2,u248,Sachs,,020002.xml,,Mother,,,,,2,0,2,24.06452,MOT,,,okay honey,okay honey,co n,p
10420,4,u249,Sachs,,020002.xml,,Mother,,,,,2,0,2,24.06452,MOT,,,let's get up now,let;us get up now,v;pro v adv adv,p
10421,6,u250,Sachs,,020002.xml,,Mother,,,,,2,0,2,24.06452,MOT,,,we're going to have dinner Nomi,we;be go to have dinner Nomi,pro;aux part inf v n n,p
10422,3,u251,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,take this book,take this book,v pro n,p
10423,1,u252,Sachs,,020002.xml,,Mother,,,,,2,0,2,24.06452,MOT,,,okay,okay,co,p
10424,4,u253,Sachs,,020002.xml,,Mother,,,,,2,0,2,24.06452,MOT,,,take it with you,take it with you,v pro prep pro,p
10425,3,u254,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,take this book,take this book,v pro n,q
10426,3,u255,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,is Nomi's book,be Nomi;s book,cop n;poss n,q
10427,1,u256,Sachs,,020002.xml,,Father,,,,,2,0,2,24.06452,FAT,,,yes,yes,co,p
10428,2,u257,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,Nomi book,Nomi book,n n,p
10429,6,u258,Sachs,,020002.xml,,Mother,,,,,2,0,2,24.06452,MOT,,,over there by the little chair,over there by the little chair,adv adv prep det adj n,p
10430,3,u259,Sachs,,020002.xml,,Mother,,,,,2,0,2,24.06452,MOT,,,Nomi wash Georgie,Nomi wash Georgie,n n n,p
10431,5,u260,Sachs,,020002.xml,,Father,,,,,2,0,2,24.06452,FAT,,,how about washing our hands,how about wash our hand,adv adv part det n,q
10432,3,u261,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,don't like it,do;not like it,mod;neg v pro,p
10433,3,u262,Sachs,,020002.xml,,Father,,,,,2,0,2,24.06452,FAT,,,let's wash sweetheart,let;us wash sweet;heart,v;pro v n;n;n,p
10434,3,u263,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,don't like it,do;not like it,mod;neg v pro,p
10435,3,u264,Sachs,,020002.xml,,Mother,,,,,2,0,2,24.06452,MOT,,,Nomi washed Georgie,Nomi wash Georgie,n v n,p
10436,3,u265,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,let's have dinner,let;us have dinner,v;pro v n,p
10437,3,u266,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,let's have dinner,let;us have dinner,v;pro v n,p
10438,3,u267,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,don't like it,do;not like it,mod;neg v pro,p
10439,10,u268,Sachs,,020002.xml,,Mother,,,,,2,0,2,24.06452,MOT,,,Mommy's going to wash you just like you wash Georgie,Mommy;be go to wash you just like you wash Georgie,n;aux part inf v pro adv prep pro v n,p
10440,2,u269,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,what's that,what;be that,pro;cop pro,q
10441,1,u270,Sachs,,020002.xml,,Mother,,,,,2,0,2,24.06452,MOT,,,dinner,dinner,n,p
10442,1,u271,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,dinner,dinner,n,q
10443,2,u272,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,what's that,what;be that,pro;cop pro,q
10444,1,u273,Sachs,,020002.xml,,Mother,,,,,2,0,2,24.06452,MOT,,,juice,juice,n,p
10445,1,u274,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,juice,juice,n,p
10446,1,u275,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,juice,juice,n,p
10447,1,u276,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,juice,juice,n,p
10448,5,u277,Sachs,,020002.xml,,Mother,,,,,2,0,2,24.06452,MOT,,,remember how you wash Georgie,remember how you wash Georgie,v adv pro v n,q
10449,3,u278,Sachs,,020002.xml,,Mother,,,,,2,0,2,24.06452,MOT,,,Mommy washes you,Mommy wash you,n v pro,p
10450,5,u279,Sachs,,020002.xml,,Mother,,,,,2,0,2,24.06452,MOT,,,oh what a good girl,oh what a good girl,co pro det adj n,p
10451,2,u280,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,where's Daddy,where;be Daddy,adv;cop n,q
10452,11,u281,Sachs,,020002.xml,,Mother,,,,,2,0,2,24.06452,MOT,,,he had to go in the bath to wash his hands,he have to go in the bath;room to wash his hand,pro v inf v prep det n;n;n inf v det n,p
10453,3,u282,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,wash his hands,wash his hand,v det n,p
10454,4,u283,Sachs,,020002.xml,,Mother,,,,,2,0,2,24.06452,MOT,,,wash hands before dinner,wash hand before dinner,n v adv n,p
10455,7,u284,Sachs,,020002.xml,,Mother,,,,,2,0,2,24.06452,MOT,,,can I put your bib on sweetheart,can I put your bib on sweet;heart,mod pro v det n prep n;n;n,q
10456,2,u285,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,what's that,what;be that,pro;cop pro,q
10457,2,u286,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,what's that,what;be that,pro;cop pro,q
10458,3,u287,Sachs,,020002.xml,,Mother,,,,,2,0,2,24.06452,MOT,,,dinner for Nomi,dinner for Nomi,n prep n,p
10459,2,u288,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,what's that,what;be that,pro;cop pro,q
10460,1,u289,Sachs,,020002.xml,,Mother,,,,,2,0,2,24.06452,MOT,,,ham,ham,n,p
10461,1,u290,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,ham,ham,n,p
10462,3,u291,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,I throwed it,I throw it,pro v pro,p
10463,4,u292,Sachs,,020002.xml,,Mother,,,,,2,0,2,24.06452,MOT,,,don't throw it Nomi,do;not throw it Nomi,mod;neg v pro n,p
10464,3,u293,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,I throwed it,I throw it,pro v pro,p
10465,2,u294,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,what's that,what;be that,pro;cop pro,q
10466,2,u295,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,what's that,what;be that,pro;cop pro,q
10467,2,u296,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,what's that,what;be that,pro;cop pro,q
10468,2,u297,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,what's that,what;be that,pro;cop pro,q
10469,2,u298,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,what's that,what;be that,pro;cop pro,q
10470,2,u299,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,what's that,what;be that,pro;cop pro,q
10471,1,u300,Sachs,,020002.xml,,Mother,,,,,2,0,2,24.06452,MOT,,,rice,rice,n,p
10472,1,u301,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,rice,rice,n,p
10473,1,u302,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,rice,rice,n,p
10474,2,u303,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,more dinner,more dinner,qn n,p
10475,2,u304,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,more dinner,more dinner,qn n,p
10476,2,u305,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,more dinner,more dinner,qn n,p
10477,2,u306,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,more dinner,more dinner,qn n,p
10478,2,u307,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,more bread,more bread,qn n,p
10479,7,u308,Sachs,,020002.xml,,Mother,,,,,2,0,2,24.06452,MOT,,,yes you can have some bread honey,yes you can have some bread honey,co pro mod v qn n n,p
10480,3,u309,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,is that Nomi's,be that Nomi;s,cop pro n;poss,q
10481,3,u310,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,want that dinner,want that;that dinner,v pro;pro n,p
10482,6,u311,Sachs,,020002.xml,,Mother,,,,,2,0,2,24.06452,MOT,,,want this kind of dinner too,want this kind of dinner too,v pro adj prep n post,q
10483,1,u312,Sachs,,020002.xml,,Mother,,,,,2,0,2,24.06452,MOT,,,okay,okay,co,p
10484,6,u313,Sachs,,020002.xml,,Mother,,,,,2,0,2,24.06452,MOT,,,I'll get you some of this,I;will get you some of this,pro;mod aux pro qn prep pro,p
10485,4,u314,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,don't like this dinner,do;not like this dinner,mod;neg v pro n,p
10486,4,u315,Sachs,,020002.xml,Naomi,Target_Child,P2Y0M2D,,,,2,0,2,24.06452,CHI,,,don't like this dinner,do;not like this dinner,mod;neg v pro n,p
10487,1,u316,Sachs,,020002.xml,,Mother,,,,,2,0,2,24.06452,MOT,,,alright,alright,co,p
10488,5,u317,Sachs,,020002.xml,,Mother,,,,,2,0,2,24.06452,MOT,,,I'll give you something else,I;will give you something else,pro;mod v pro pro post,p
10489,2,u0,Sachs,,020004.xml,,Mother,,,,,2,0,4,24.12903,MOT,,,xxx microphone,microphone,n,p
10490,4,u1,Sachs,,020004.xml,,Mother,,,,,2,0,4,24.12903,MOT,,,now Georgie says it,now Georgie say it,adv n v pro,p
10491,1,u2,Sachs,,020004.xml,,Mother,,,,,2,0,4,24.12903,MOT,,,listen,listen,v,p
10492,1,u3,Sachs,,020004.xml,,Mother,,,,,2,0,4,24.12903,MOT,,,listen,listen,v,p
10493,1,u4,Sachs,,020004.xml,,Mother,,,,,2,0,4,24.12903,MOT,,,microphone,microphone,n,p
10494,2,u5,Sachs,,020004.xml,Naomi,Target_Child,P2Y0M4D,,,,2,0,4,24.12903,CHI,,,ah microphone,ah microphone,co n,p
10495,1,u6,Sachs,,020004.xml,,Mother,,,,,2,0,4,24.12903,MOT,,,microphone,microphone,n,p
10496,1,u7,Sachs,,020004.xml,Naomi,Target_Child,P2Y0M4D,,,,2,0,4,24.12903,CHI,,,mikephone,microphone,n,p
10497,1,u8,Sachs,,020004.xml,,Mother,,,,,2,0,4,24.12903,MOT,,,microphone,microphone,n,p
10498,1,u9,Sachs,,020004.xml,Naomi,Target_Child,P2Y0M4D,,,,2,0,4,24.12903,CHI,,,microphone,microphone,n,p
10499,4,u10,Sachs,,020004.xml,,Mother,,,,,2,0,4,24.12903,MOT,,,xxx say something else,say something else,v pro post,p
10500,1,u11,Sachs,,020004.xml,Naomi,Target_Child,P2Y0M4D,,,,2,0,4,24.12903,CHI,,,mikephone,microphone,n,p
10501,1,u12,Sachs,,020004.xml,,Mother,,,,,2,0,4,24.12903,MOT,,,no,no,co,p
10502,5,u13,Sachs,,020004.xml,,Mother,,,,,2,0,4,24.12903,MOT,,,say a different word honey,say a different word honey,v det adj n n,p
10503,3,u14,Sachs,,020004.xml,,Mother,,,,,2,0,4,24.12903,MOT,,,say um say,say say,co co,quotation next line
10504,1,u15,Sachs,,020004.xml,,Mother,,,,,2,0,4,24.12903,MOT,,,wastebasket,waste;basket,n;n;n,p
10505,1,u16,Sachs,,020004.xml,Naomi,Target_Child,P2Y0M4D,,,,2,0,4,24.12903,CHI,,,wastebasket,waste;basket,n;n;n,p
10506,1,u17,Sachs,,020004.xml,,Mother,,,,,2,0,4,24.12903,MOT,,,wastebasket,waste;basket,n;n;n,p
10507,1,u18,Sachs,,020004.xml,Naomi,Target_Child,P2Y0M4D,,,,2,0,4,24.12903,CHI,,,wastebasket,waste;basket,n;n;n,p
10508,1,u19,Sachs,,020004.xml,,Mother,,,,,2,0,4,24.12903,MOT,,,wastebasket,waste;basket,n;n;n,p
10509,1,u20,Sachs,,020004.xml,,Mother,,,,,2,0,4,24.12903,MOT,,,Gorden,Gorden,n,p
10510,4,u21,Sachs,,020004.xml,,Mother,,,,,2,0,4,24.12903,MOT,,,xxx put it down,put it down,v pro adv,p
10511,2,u22,Sachs,,020004.xml,Naomi,Target_Child,P2Y0M4D,,,,2,0,4,24.12903,CHI,,,do do,do,bab,p
10512,2,u23,Sachs,,020004.xml,,Mother,,,,,2,0,4,24.12903,MOT,,,do do,do do,bab bab,p
10513,2,u24,Sachs,,020004.xml,Naomi,Target_Child,P2Y0M4D,,,,2,0,4,24.12903,CHI,,,do;do do,do,bab,p
10514,3,u25,Sachs,,020004.xml,,Mother,,,,,2,0,4,24.12903,MOT,,,do do do,do do do,bab bab bab,p
10515,2,u26,Sachs,,020004.xml,Naomi,Target_Child,P2Y0M4D,,,,2,0,4,24.12903,CHI,,,do;do do,do,bab,p
10516,3,u27,Sachs,,020004.xml,,Mother,,,,,2,0,4,24.12903,MOT,,,xxx let go,let go,v v,p
10517,1,u28,Sachs,,020004.xml,Naomi,Target_Child,P2Y0M4D,,,,2,0,4,24.12903,CHI,,,xxx,,,p
10518,1,u29,Sachs,,020004.xml,,Mother,,,,,2,0,4,24.12903,MOT,,,xxx,,,p
10519,5,u30,Sachs,,020004.xml,,Father,,,,,2,0,4,24.12903,FAT,,,give it to Mommy Nomi,give it to Mommy Nomi,v pro prep n n,p
10520,2,u31,Sachs,,020004.xml,,Father,,,,,2,0,4,24.12903,FAT,,,let go,let go,v v,p
10521,1,u32,Sachs,,020004.xml,Naomi,Target_Child,P2Y0M4D,,,,2,0,4,24.12903,CHI,,,uh,,,p
10522,2,u33,Sachs,,020004.xml,,Mother,,,,,2,0,4,24.12903,MOT,,,let go,let go,v v,p
10523,2,u34,Sachs,,020004.xml,,Mother,,,,,2,0,4,24.12903,MOT,,,let go,let go,v v,p
10524,3,u35,Sachs,,020004.xml,,Father,,,,,2,0,4,24.12903,FAT,,,let go Nomi,let go Nomi,v v n,p
10525,3,u36,Sachs,,020004.xml,Naomi,Target_Child,P2Y0M4D,,,,2,0,4,24.12903,CHI,,,uh wan Georgie,want Georgie,v n,p
10526,3,u0,Sachs,,020005.xml,Naomi,Target_Child,P2Y0M5D,,,,2,0,5,24.16129,CHI,,,me read you,me read you,pro v pro,p
10527,3,u1,Sachs,,020005.xml,Naomi,Target_Child,P2Y0M5D,,,,2,0,5,24.16129,CHI,,,me read you,me read you,pro v pro,p
10528,3,u2,Sachs,,020005.xml,Naomi,Target_Child,P2Y0M5D,,,,2,0,5,24.16129,CHI,,,me read you,me read you,pro v pro,p
10529,4,u3,Sachs,,020005.xml,Naomi,Target_Child,P2Y0M5D,,,,2,0,5,24.16129,CHI,,,uh go lie down,go lie down,v n adv,p
10530,4,u4,Sachs,,020005.xml,Naomi,Target_Child,P2Y0M5D,,,,2,0,5,24.16129,CHI,,,uh go lie down,go lie down,v n adv,p
10531,2,u5,Sachs,,020005.xml,Naomi,Target_Child,P2Y0M5D,,,,2,0,5,24.16129,CHI,,,xxx you,you;you,pro;pro,p
10532,5,u6,Sachs,,020005.xml,Naomi,Target_Child,P2Y0M5D,,,,2,0,5,24.16129,CHI,,,xxx you lie down too,you;you lie down too,pro;pro v adv post,p
10533,3,u7,Sachs,,020005.xml,Naomi,Target_Child,P2Y0M5D,,,,2,0,5,24.16129,CHI,,,lie down too,lie down too,n adv post,p
10534,1,u8,Sachs,,020005.xml,,Mother,,,,,2,0,5,24.16129,MOT,,,okay,okay,co,p
10535,3,u9,Sachs,,020005.xml,,Mother,,,,,2,0,5,24.16129,MOT,,,I'm lying down,I;be lie down,pro;aux part adv,p
10536,4,u10,Sachs,,020005.xml,Naomi,Target_Child,P2Y0M5D,,,,2,0,5,24.16129,CHI,,,I'm going lie down,I;be go lie down,pro;aux part n adv,p
10537,1,u11,Sachs,,020005.xml,Naomi,Target_Child,P2Y0M5D,,,,2,0,5,24.16129,CHI,,,Georgie,Georgie,n,p
10538,3,u12,Sachs,,020005.xml,Naomi,Target_Child,P2Y0M5D,,,,2,0,5,24.16129,CHI,,,Georgie lying down,Georgie lie down,n part adv,p
10539,2,u13,Sachs,,020005.xml,Naomi,Target_Child,P2Y0M5D,,,,2,0,5,24.16129,CHI,,,kiss me,kiss me,v pro,p
10540,3,u14,Sachs,,020005.xml,Naomi,Target_Child,P2Y0M5D,,,,2,0,5,24.16129,CHI,,,uh kiss me,kiss me,v pro,p
10541,2,u15,Sachs,,020005.xml,Naomi,Target_Child,P2Y0M5D,,,,2,0,5,24.16129,CHI,,,kiss me,kiss me,v pro,p
10542,3,u16,Sachs,,020005.xml,Naomi,Target_Child,P2Y0M5D,,,,2,0,5,24.16129,CHI,,,gonna kiss Georgie,gonna kiss Georgie,mod v n,p
